doc_id,text,
859,Elon Musk duyurdu... Tesla Türkiye'ye bu yıl geliyor! https://t.co/8tch6fh269 https://t.co/hbFUEgIr13,
860,Tüp bebek tedavisinde 5 aşamaya dikkat! https://t.co/m92RKssrXm https://t.co/aO5MM01jhc,
861,Fransa'da şok! Dolandırıcılar First lady'nin yüzünü kullandı https://t.co/bfTzBmjWyW https://t.co/FWHA8sX4Tv,
862,Yanardağdan püsküren lavlar 61 metreye çıktı! Hawaii'de doğal afet ilanı talep edildi https://t.co/UqBKyrJlTy https://t.co/M3Ix8nk69t,
863,Putin buz pistinde şov yaptı! https://t.co/FJJRbgCSoS https://t.co/LkLLRlD39z,
864,Bu göl gençleştiriyor! https://t.co/u29WmYZ9z9 https://t.co/R33cMzZArC,
865,Muharrem İnce'den dikkat çeken açıklama: Akşener beni yardımcısı yaparsa olurum... https://t.co/zk1sotuPHN https://t.co/QTy9SNAj8w,
866,"Dilenciye 'vurun' diyen zabıta, açığa alındı https://t.co/jff4IeMzIT https://t.co/Qa6dVWIBdG",
867,Akşener: 24'ü akşamı Cumhurbaşkanı olacağım https://t.co/7JQRund8X7 https://t.co/kZ6sDIyMrv,
868,AK Parti'nin yeni kampanya şarkısı: 'Er oğlu Erdoğan' https://t.co/BGMkEvDXhz https://t.co/F253bvwFVO,
869,"Kılıçdaroğlu, İnce'nin performansını değerlendirdi... https://t.co/QKTohZQrzr https://t.co/Ybfta8c6Ur",
870,Boşandığı eşinin aracını yaktı! Polisi arayıp kendini ihbar etti... https://t.co/At9PKNbpK3 https://t.co/GX7wWn4NPO,
871,Hastaneden kaçırılan bebek bulundu https://t.co/HRASozRR5W https://t.co/rDBf3S9haR,
872,THY Teknik'ten iş arayanlara müjde... İşte başvuru şartları... https://t.co/Twp28VTzME https://t.co/W6Gv4zd4gT,
873,Başbakan Yıldırım'dan Ermenistan'a yanıt: Ona göre karşılık veririz https://t.co/ElCTuejBrr https://t.co/r7QHbZtAMJ,
874,Enerji Bakanı Albayrak TANAP için tarih verdi... https://t.co/iJhpcWp5p8 https://t.co/TOcNrdAMZz,
875,"CHP, Bakanlar Kurulu'na verilen KHK yetkisini AYM'ye taşıyor https://t.co/AjK6IIu3Nt https://t.co/gXQ7QfgevY",
876,Helin Palandöken davasında yeni gelişme! İstenen cezalar belli oldu https://t.co/JJPg31hGSi https://t.co/eTDaQqijPV,
877,"Diyanet'ten ""sosyal medya orucu"" önerisi https://t.co/ayJevS9ZIG https://t.co/DjR8xliCvS",
878,Bir evde 7 ceset bulundu... 4'ü çocuk! https://t.co/L2WHkIPWPU https://t.co/jFkmjjcAHM,
879,FETÖ'nün TSK'deki yapılanmasına yönelik operasyon https://t.co/Og0vLiifKL https://t.co/XqV6eTikDr,
880,"3 marketi soydu, ""Ben de market işletiyorum"" dedi... https://t.co/3Sn00yGiVf https://t.co/2cmBXhRJtD",
881,27 akaryakıt şirketine 10 milyon 910 bin lira ceza https://t.co/n9gCg0PqiH https://t.co/xwttYywXVj,
882,Afrin'den dönen Özel Harekat polisleri ailelerine kavuştu https://t.co/LpYH9UYc8Q https://t.co/xDmjtfIXft,
883,"""Borçlara yapılandırma, emekliye ikramiye"" tasarısı Genel Kurulda kabul edildi https://t.co/hwSaFbEILv https://t.co/G2oflpcRuQ",
884,Seçimlere kısa bir süre kala Başbakanlık'tan 'yıllık izin' genelgesi... https://t.co/wRRaWlvxPh https://t.co/0Np2TCligl,
885,Uyumamak için ilaç içti... Hayatı karardı! https://t.co/l4Epc84KId https://t.co/a2vWO0QHVR,
886,G.Saray Başkanı: UEFA'dan Galatasaray'a men cezası yok https://t.co/NlshK26o1z https://t.co/cu7B54evme,
887,İşte Güney Yarım Küre'nin en büyük dalga boyu https://t.co/jhpr8l9ng2 https://t.co/hQXyhDfRTy,
888,2.5 yıl önce kaybolan çocuklardan acı haber geldi! Kemikleri bulundu... https://t.co/f9VZOnWJRJ https://t.co/uYo1L7v9qE,
889,"Kına töreni için ada kapattılar! 18 kamyon malzeme, 4 milyon dolarlık harcama... https://t.co/AJmH9Njt5p https://t.co/q6Fxqvh93i",
890,Karayollarında geçiş ihlaline ilişkin para cezalarına indirim geliyor https://t.co/DUpRai7463 https://t.co/0LKqKywtZ8,
891,Tüp bebek tedavisinde 5 aşamaya dikkat! https://t.co/m92RKssrXm https://t.co/1VMWL1ZJDr,
892,Fransa'da şok! Dolandırıcılar First lady'nin yüzünü kullandı https://t.co/bfTzBmjWyW https://t.co/V4QoRJGahM,
893,Yanardağdan püsküren lavlar 61 metreye çıktı! Hawaii'de doğal afet ilanı talep edildi https://t.co/UqBKyrJlTy https://t.co/N3kqCAQ61P,
894,Putin buz pistinde şov yaptı! https://t.co/FJJRbgCSoS https://t.co/Tk1HXqWXnZ,
895,Ramazan geliyor... Oruç tutarken forma girin! https://t.co/33qaApu5Fr https://t.co/FiHCRGWR6H,
896,Fenerbahçe'de seçim tarihi belli oldu https://t.co/gH9rEMpcdB https://t.co/DLQyGuRY1k,
897,Bu göl gençleştiriyor! https://t.co/u29WmYZ9z9 https://t.co/aQ3wVuyoca,
898,"Dilenciye 'vurun' diyen zabıta, açığa alındı https://t.co/jff4IeMzIT https://t.co/2hZFl9NeUn",
899,Sağlık Bakanı müjdeyi verdi: 18 bin sağlık çalışanı alınacak https://t.co/PKNuJNuivj https://t.co/beJWd9U0ca,
900,Akşener: 24'ü akşamı Cumhurbaşkanı olacağım https://t.co/7JQRund8X7 https://t.co/dbT88whdoc,
901,Kayseri'de fuhuş operasyonu: 11 gözaltı https://t.co/jjN0fGczSH https://t.co/fZKQ5rVSW2,
902,Dışişleri doğruladı: Üst düzey DEAŞ mensubu Türkiye'de yakalandı https://t.co/qAlf4RZhZ1 https://t.co/bVlPIjX38m,
903,Şişli Etfal taşınıyor https://t.co/OXzBbHyf9h https://t.co/eXCR6WN4Ml,
904,AK Parti'nin yeni kampanya şarkısı: 'Er oğlu Erdoğan' https://t.co/BGMkEvDXhz https://t.co/eMP4mWJk3K,
905,"Kılıçdaroğlu, İnce'nin performansını değerlendirdi... https://t.co/QKTohZQrzr https://t.co/gEQBVo1YBo",
906,Boşandığı eşinin aracını yaktı! Polisi arayıp kendini ihbar etti... https://t.co/At9PKNbpK3 https://t.co/l6lXQpABUm,
907,Muharrem İnce'den dikkat çeken açıklama: Akşener beni yardımcısı yaparsa olurum... https://t.co/zk1sotuPHN https://t.co/hZLBBlz4jD,
908,"#TürkiyeninNabzı'nda @arslandidem'in ikinci konuğu @mustafaelitas
Saat 23.00'te: @ucokahmetzeki, @unluferhat, @nedimsener2010, @fevzickr ve @hsynaydn konuk olacak https://t.co/Dl73KRCL2o",
909,Hastaneden kaçırılan bebek bulundu https://t.co/HRASozRR5W https://t.co/eL1Zv2o9ZF,
910,THY Teknik'ten iş arayanlara müjde... İşte başvuru şartları... https://t.co/Twp28VTzME https://t.co/3o8VjjK9Bf,
911,Okulda el bombası paniği https://t.co/OdcMJPHTKB https://t.co/ILzY9zxRpl,
912,Başbakan Yıldırım'dan Ermenistan'a yanıt: Ona göre karşılık veririz https://t.co/ElCTuejBrr https://t.co/0VH7gs1QKg,
913,Enerji Bakanı Albayrak TANAP için tarih verdi... https://t.co/iJhpcWp5p8 https://t.co/5e3GZ3XNtw,
914,Mezarlıktaki 'gizemli kız' bulundu iddiası https://t.co/e6kKoDQ9dQ https://t.co/Tqh2IsOzjU,
915,"CHP, Bakanlar Kurulu'na verilen KHK yetkisini AYM'ye taşıyor https://t.co/AjK6IIu3Nt https://t.co/624ueFCmTe",
916,Helin Palandöken davasında yeni gelişme! İstenen cezalar belli oldu https://t.co/JJPg31hGSi https://t.co/lhnEp6deYy,
917,"Kardashian, Trump'tan af istiyor! https://t.co/FHczayQvVW https://t.co/04Jp4XLLH6",
918,"Diyanet'ten ""sosyal medya orucu"" önerisi https://t.co/ayJevS9ZIG https://t.co/WUgKXXVwlC",
919,Seçmen bilgilerini güncellemeyenler dikkat! Yarın son gün... https://t.co/hvzyisZxtr https://t.co/Glt145PaOa,
920,Elon Musk duyurdu... Tesla Türkiye'ye bu yıl geliyor! https://t.co/8tch6fh269 https://t.co/xETyT83ecf,
921,"#TürkiyeninNabzı başladı...
@arslandidem'in ilk konuğu: @eczozgurozel
Saat 22.00'de : @mustafaelitas
Saat 23.00'te: @ucokahmetzeki, @unluferhat, @nedimsener2010, @fevzickr ve @hsynaydn konuk olacak https://t.co/Ntpyp7tvpR",
922,FETÖ'nün TSK'deki yapılanmasına yönelik operasyon https://t.co/Og0vLiifKL https://t.co/8OK3XfYrVp,
923,Bir evde 7 ceset bulundu... 4'ü çocuk! https://t.co/L2WHkIPWPU https://t.co/MKKvejguu1,
924,Sinemalarda bu hafta: 11 film vizyona girdi https://t.co/7TBr52W6rt https://t.co/HF8ydVDanN,
925,"3 marketi soydu, ""Ben de market işletiyorum"" dedi... https://t.co/3Sn00yGiVf https://t.co/6C68fVqXns",
926,27 akaryakıt şirketine 10 milyon 910 bin lira ceza https://t.co/n9gCg0PqiH https://t.co/2nPMgDPVHh,
927,"Kına töreni için ada kapattılar! 18 kamyon malzeme, 4 milyon dolarlık harcama... https://t.co/AJmH9Njt5p https://t.co/pcaVBIZR3s",
928,Afrin'den dönen Özel Harekat polisleri ailelerine kavuştu https://t.co/LpYH9UYc8Q https://t.co/5QnmSzSkCc,
929,2018'in en sağlam otomobilleri açıklandı https://t.co/1FVxM0p9VN https://t.co/KDtJyEXg9H,
930,"""Borçlara yapılandırma, emekliye ikramiye"" tasarısı Genel Kurulda kabul edildi https://t.co/hwSaFbEILv https://t.co/bmuI2eoMc6",
931,Karayollarında geçiş ihlaline ilişkin para cezalarına indirim geliyor https://t.co/DUpRai7463 https://t.co/74zfGanCiE,
932,Seçimlere kısa bir süre kala Başbakanlık'tan 'yıllık izin' genelgesi... https://t.co/wRRaWlvxPh https://t.co/AWMWl2qTgH,
933,Tüp bebek tedavisinde 5 aşamaya dikkat! https://t.co/m92RKssrXm https://t.co/Yi7cdkeb6h,
934,Fransa'da şok! Dolandırıcılar First lady'nin yüzünü kullandı https://t.co/bfTzBmjWyW https://t.co/Mt1tYZuy0t,
935,Yanardağdan püsküren lavlar 61 metreye çıktı! Hawaii'de doğal afet ilanı talep edildi https://t.co/UqBKyrJlTy https://t.co/o8yXokoXhx,
936,Putin buz pistinde şov yaptı! https://t.co/FJJRbgCSoS https://t.co/Ln8A6cDPih,
937,Ramazan geliyor... Oruç tutarken forma girin! https://t.co/33qaApu5Fr https://t.co/u0iwoFYWFj,
938,Bu göl gençleştiriyor! https://t.co/u29WmYZ9z9 https://t.co/k9fwViDGmQ,
939,"#TürkiyeninNabzı'nda bu akşam @arslandidem'in konukları;
Saat 21.00'de: @eczozgurozel
Saat 22.00'de : @mustafaelitas
Saat 23.00'te: @ucokahmetzeki, @unluferhat, @nedimsener2010, @fevzickr ve @hsynaydn https://t.co/HBgwYdbbeC",
940,Irak seçime gidiyor https://t.co/feSiXsza1Y https://t.co/xiXLBsrX8l,
941,"Dilenciye 'vurun' diyen zabıta, açığa alındı https://t.co/jff4IeMzIT https://t.co/6huWdgw5II",
942,Akşener: 24'ü akşamı Cumhurbaşkanı olacağım https://t.co/7JQRund8X7 https://t.co/IbisgKnlLy,
943,"40 yıl sonra ilk kez direksiyon başına geçen, annesi ile birlikte ilk kez kameralar karşısına çıkan Abdürrahim Albayrak’ı ilk kez bu kadar yakından tanıyacaksınız. Sevilay Yılman’ın sunduğu #SevilaySoruyor pazar saat 11.00'de Habertürk TV'de @sevilayyaziyor https://t.co/R6AULzidVC",
944,Kayseri'de fuhuş operasyonu: 11 gözaltı https://t.co/jjN0fGczSH https://t.co/RXQHrJ7znO,
945,"24 Haziran seçimlerine sayılı günler kaldı, Habertürk TV ekibi de yollara düştü. @veyisates Elazığ'da seçmenin nabzını tutuyor.
#SeçimÖzel bu akşam saat 20.00'de Habertürk TV'de https://t.co/Axf3JHwoyF",
946,Dışişleri doğruladı: Üst düzey DEAŞ mensubu Türkiye'de yakalandı https://t.co/qAlf4RZhZ1 https://t.co/em9xt4liLn,
947,Şişli Etfal taşınıyor https://t.co/OXzBbHyf9h https://t.co/Oh0G7kfr2y,
948,AK Parti'nin yeni kampanya şarkısı: 'Er oğlu Erdoğan' https://t.co/BGMkEvDXhz https://t.co/VDG2zkuwR9,
949,"Kılıçdaroğlu, İnce'nin performansını değerlendirdi... https://t.co/QKTohZQrzr https://t.co/SNMkxmzwgr",
950,Boşandığı eşinin aracını yaktı! Polisi arayıp kendini ihbar etti... https://t.co/At9PKNbpK3 https://t.co/4KyjH8gKQZ,
951,Muharrem İnce'den dikkat çeken açıklama: Akşener beni yardımcısı yaparsa olurum... https://t.co/zk1sotuPHN https://t.co/m2oPg4cgoX,
952,Hastaneden kaçırılan bebek bulundu https://t.co/HRASozRR5W https://t.co/Uk57EEBEpR,
953,THY Teknik'ten iş arayanlara müjde... İşte başvuru şartları... https://t.co/Twp28VTzME https://t.co/AnCkT3etNl,
954,Okulda el bombası paniği https://t.co/OdcMJPHTKB https://t.co/m8XF8aadob,
955,Başbakan Yıldırım'dan Ermenistan'a yanıt: Ona göre karşılık veririz https://t.co/ElCTuejBrr https://t.co/om2TruMOPg,
956,Enerji Bakanı Albayrak TANAP için tarih verdi... https://t.co/iJhpcWp5p8 https://t.co/ply6XVOJ4p,
957,"#SONDAKİKA... ZAMAN GAZETESİ ESKİ YAZARLARI HAKKINDAKİ DAVADA, ALİ BULAÇ VE MEHMET ÖZDEMİR'İN TAHLİYESİNE KARAR VERİLDİ.",
958,"CHP, Bakanlar Kurulu'na verilen KHK yetkisini AYM'ye taşıyor https://t.co/AjK6IIu3Nt https://t.co/hDispdGylr",
959,Mezarlıktaki 'gizemli kız' bulundu iddiası https://t.co/e6kKoDQ9dQ https://t.co/wXw63T7tgS,
960,Helin Palandöken davasında yeni gelişme! İstenen cezalar belli oldu https://t.co/JJPg31hGSi https://t.co/4R1YCqSlBj,
961,"Kardashian, Trump'tan af istiyor! https://t.co/FHczaz86Nu https://t.co/StMPfkoh2u",
962,"Diyanet'ten ""sosyal medya orucu"" önerisi https://t.co/ayJevS9ZIG https://t.co/5KgtQVHAAb",
963,Seçmen bilgilerini güncellemeyenler dikkat! Yarın son gün... https://t.co/hvzyisZxtr https://t.co/9KRuD4jryD,
964,Elon Musk duyurdu... Tesla Türkiye'ye bu yıl geliyor! https://t.co/8tch6fh269 https://t.co/wSauYLeiKx,
965,FETÖ'nün TSK'deki yapılanmasına yönelik operasyon https://t.co/Og0vLiifKL https://t.co/l3aByjHWP9,
966,Bir evde 7 ceset bulundu... 4'ü çocuk! https://t.co/L2WHkIPWPU https://t.co/AAk9UP1Ghh,
967,"#TürkiyeninNabzı'nda bu akşam @arslandidem'in konukları;
Saat 21.00'de: @eczozgurozel
Saat 22.00'de : @mustafaelitas
Saat 23.00'te: @ucokahmetzeki, @unluferhat, @nedimsener2010, @fevzickr ve @hsynaydn https://t.co/LmXFQFSv7Y",
968,Sinemalarda bu hafta: 11 film vizyona girdi https://t.co/7TBr52W6rt https://t.co/YYxUcv605Q,
969,"Şırnak'ta hain tuzak: 1 şehit, 1 yaralı https://t.co/nEYeuDQayb https://t.co/CdwQhVYx0b",
970,"3 marketi soydu, ""Ben de market işletiyorum"" dedi... https://t.co/3Sn00yGiVf https://t.co/jz45QQPMlF",
971,27 akaryakıt şirketine 10 milyon 910 bin lira ceza https://t.co/n9gCg0PqiH https://t.co/3KRRTppf7f,
972,Afrin'den dönen Özel Harekat polisleri ailelerine kavuştu https://t.co/LpYH9UYc8Q https://t.co/KlOP0GMbJh,
973,RT @HaberturkLive: Son haftaların konuşulan ismi eski Fenerbahçeli @serhatakin81 #GündemSpor'da... https://t.co/4lETGTui1g,
974,"""Borçlara yapılandırma, emekliye ikramiye"" tasarısı Genel Kurulda kabul edildi https://t.co/hwSaFbEILv https://t.co/L39RvI7kSm",
975,Seçimlere kısa bir süre kala Başbakanlık'tan 'yıllık izin' genelgesi... https://t.co/wRRaWlvxPh https://t.co/HnISRBKY3w,
976,"Son haftaların konuşulan ismi eski Fenerbahçeli @serhatakin81 birazdan #GündemSpor'da...
Habertürk TV'yi izlemek için ▶https://t.co/l351ttQdmS",
977,İşte Güney Yarım Küre'nin en büyük dalga boyu https://t.co/jhpr8l9ng2 https://t.co/21Jx4ODV3T,
978,2018'in en sağlam otomobilleri açıklandı https://t.co/1FVxM0p9VN https://t.co/P91nUVPCVO,
979,Uyumamak için ilaç içti... Hayatı karardı! https://t.co/l4Epc84KId https://t.co/6NyLqIVhXB,
980,RT @HaberturkLive: SON DAKİKA! Aşırı yağış Kilis'te sele neden oldu https://t.co/JjCtcN8yvJ,
981,"24 Haziran seçimlerine sayılı günler kaldı, Habertürk TV ekibi de yollara düştü. @veyisates Elazığ'da seçmenin nabzını tutuyor.
#SeçimÖzel bu akşam saat 20.00'de Habertürk TV'de https://t.co/2GZQkJL5hJ",
982,Putin buz pistinde şov yaptı! https://t.co/FJJRbgCSoS https://t.co/cTUNRnnmEn,
983,Ramazan geliyor... Oruç tutarken forma girin! https://t.co/33qaApu5Fr https://t.co/awBBJloOm6,
984,"#HayataRenkKat'ta bu hafta @dilarakocak'ın konukları fotoğraf sanatçısı, yönetmen @NOdabasi ve oğlu için verdiği umut dolu mücadelesi ile
hayatlarımıza girmiş müzisyen anne Ahu Kahraman Yıldırım https://t.co/E2FwPSSxrd",
985,Bu göl gençleştiriyor! https://t.co/u29WmYZ9z9 https://t.co/H6s1WIW9JC,
986,"Andırın doktoru şifalı Tırşik çorbası, dağlardan toplanan yabani salep ve dövme dondurmanın muhteşem lezzeti... #TadındaHikayeler bu hafta Kahramanmaraş'ta https://t.co/paTdLmCfrb",
987,Irak seçime gidiyor https://t.co/feSiXsza1Y https://t.co/ViraAwBa1c,
988,G.Saray Başkanı: UEFA'dan Galatasaray'a men cezası yok https://t.co/NlshK26o1z https://t.co/OxFUu08xOC,
989,"Dilenciye 'vurun' diyen zabıta, açığa alındı https://t.co/jff4IeMzIT https://t.co/2eU9vVDSbQ",
990,Kayseri'de fuhuş operasyonu: 11 gözaltı https://t.co/jjN0fGczSH https://t.co/ocaghMFktV,
991,Denizli'de rezalet! Sokak köpeğini boğarak öldürdükten sonra tecavüz etmiş! https://t.co/htWDZklT49 https://t.co/Xu98tFLh4e,
992,Dışişleri doğruladı: Üst düzey DEAŞ mensubu Türkiye'de yakalandı https://t.co/qAlf4RZhZ1 https://t.co/U9JJebfq0J,
993,Şişli Etfal taşınıyor https://t.co/OXzBbHyf9h https://t.co/LikpBHPTIC,
994,AK Parti'nin yeni kampanya şarkısı: 'Er oğlu Erdoğan' https://t.co/BGMkEvDXhz https://t.co/L9Aaxo1Yb0,
995,"RT @HaberturkLive: Cumhurbaşkanı adayı Meral Akşener, İYİ Parti Balıkesir mitinginde konuşuyor https://t.co/AGGpwrDh2a",
996,"Kılıçdaroğlu, İnce'nin performansını değerlendirdi... https://t.co/QKTohZQrzr https://t.co/Yn12RsG0LK",
997,Boşandığı eşinin aracını yaktı! Polisi arayıp kendini ihbar etti... https://t.co/At9PKNbpK3 https://t.co/JNPc0QSmYs,
998,"#TürkiyeninNabzı'nda bu akşam @arslandidem'in konukları;
Saat 21.00'de: @eczozgurozel
Saat 22.00'de : @mustafaelitas
Saat 23.00'te: @ucokahmetzeki, @unluferhat, @nedimsener2010, @fevzickr ve @hsynaydn https://t.co/xE5It443Z3",
999,Muharrem İnce'den dikkat çeken açıklama: Akşener beni yardımcısı yaparsa olurum... https://t.co/zk1sotuPHN https://t.co/hGsuiJczJ3,
1000,Hastaneden kaçırılan bebek bulundu https://t.co/HRASozRR5W https://t.co/r4iCxoWsrp,
1001,THY Teknik'ten iş arayanlara müjde... İşte başvuru şartları... https://t.co/Twp28VTzME https://t.co/nRna6Ru6AF,
1002,Okulda el bombası paniği https://t.co/OdcMJPHTKB https://t.co/qEEu0vr9ME,
1003,Başbakan Yıldırım'dan Ermenistan'a yanıt: Ona göre karşılık veririz https://t.co/ElCTuejBrr https://t.co/0kvRm0wYcZ,
1004,Bakan Albayrak TANAP için tarih verdi https://t.co/iJhpcWp5p8 https://t.co/8f37rEpw88,
1005,Ünlüler hangi bölümlerden mezun? https://t.co/9JKT5MWm3I https://t.co/3eRmXRMDdH,
1006,RT @HaberturkLive: Cumhurbaşkanı Erdoğan konuşuyor https://t.co/JvxWqoFHgD,
1007,"CHP, Bakanlar Kurulu'na verilen KHK yetkisini AYM'ye taşıyor https://t.co/AjK6IIu3Nt https://t.co/j76cUp6o6S",
1008,Mezarlıktaki 'gizemli kız' bulundu iddiası https://t.co/e6kKoDQ9dQ https://t.co/F20wpcAL5Z,
1009,Antalya'da yakalandılar! https://t.co/eNqcVssKSF https://t.co/U7IQopvq0v,
1010,Habertürk duyurmuştu... Öğretmen şiddetinde bakanlıklar devrede! https://t.co/m5JwH7eT0e https://t.co/3yk41DQyMe,
1011,"0.25'lik faiz indirimi, 500 bin TL'lik evi 107 bin TL ucuzlattı! https://t.co/Aa1pXJ99sj https://t.co/DYHoJdkICL",
1012,"Kardashian, Trump'tan af istiyor! https://t.co/FHczayQvVW https://t.co/X3xZE73Sbv",
1013,Serenay Sarıkaya Cannes'da! https://t.co/ySW0N4DJao https://t.co/FqSCQ3LiIf,
1014,7 bin 500 binalı komple kaçak mahalle... İmar barışını bekliyor! https://t.co/m2BVAs8oRN https://t.co/Kv3hnGdmI5,
1015,"Diyanet'ten ""sosyal medya orucu"" önerisi https://t.co/ayJevS9ZIG https://t.co/twWPvpcNGa",
1016,Seçmen bilgilerini güncellemeyenler dikkat! Yarın son gün... https://t.co/hvzyisZxtr https://t.co/RBFvylOyys,
1017,Yerli otoda açıklama takvime takıldı https://t.co/UdmEadeduW https://t.co/bmJQWwfsIm,
1018,Ramazan gelmeden 21 ürünün fiyatı arttı https://t.co/XFSIKkvCxd https://t.co/x0MBa0pVZP,
1019,Konsolos plakasında mühür oyunu! Yeşil plakayla her türlü yasadışı işi yapmak mümkün... https://t.co/ASsQy93zUe https://t.co/vTzLxmTytZ,
1020,Elon Musk duyurdu... Tesla Türkiye'ye bu yıl geliyor! https://t.co/8tch6fh269 https://t.co/HdNm55YNRB,
1021,FETÖ'nün TSK'deki yapılanmasına yönelik operasyon https://t.co/Og0vLiifKL https://t.co/TpjVi3d7B9,
1022,"Bakan Arslan: ""Seçim için siber teyakkuzdayız..."" https://t.co/bY5k2KSkp3 https://t.co/8MhWsVGYkg",
1023,"Hawaii'de lavlar sokaklardan akıyor, evler tehdit altında... https://t.co/MW42UAs9Xd",
1024,Bir evde 7 ceset bulundu... 4'ü çocuk! https://t.co/L2WHkIPWPU https://t.co/NL0MaTunZd,
1025,Siyanür içerek canına kıymıştı... İntihar nedeni ortaya çıktı... https://t.co/bYnn2ajaSe https://t.co/fKmrd4t4QI,
1026,Sinemalarda bu hafta: 11 film vizyona girdi https://t.co/7TBr52W6rt https://t.co/hWzfXM95UE,
1027,"3 marketi soydu, ""Ben de market işletiyorum"" dedi... https://t.co/3Sn00yGiVf https://t.co/nbmUOyWrDF",
1028,27 akaryakıt şirketine 10 milyon 910 bin lira ceza https://t.co/n9gCg0PqiH https://t.co/5ZuLrq3fIY,
1029,Afrin'den dönen Özel Harekat polisleri ailelerine kavuştu https://t.co/LpYH9UYc8Q https://t.co/2WUFCefE5l,
1030,"""Borçlara yapılandırma, emekliye ikramiye"" tasarısı Genel Kurulda kabul edildi https://t.co/hwSaFbEILv https://t.co/e2k8vuy5PJ",
1031,Seçimlere kısa bir süre kala Başbakanlık'tan 'yıllık izin' genelgesi... https://t.co/wRRaWlvxPh https://t.co/JdRZjuQabz,
1032,Önümüzdeki hafta başlayacak Ramazan ayı için Diyanet İşleri Başkanı Prof. Dr. Ali Erbaş'tan uyarılar geldi... https://t.co/fa4BwXzPZ2,
1033,Şişli Etfal taşınıyor https://t.co/OXzBbHyf9h https://t.co/kBKM8vNhI5,
1034,AK Parti'nin yeni kampanya şarkısı: 'Er oğlu Erdoğan' https://t.co/BGMkEvDXhz https://t.co/wS73hrWzNU,
1035,Türkiye'nin ilk #Bitcoin cinayeti davası Antalya'da başladı... https://t.co/KueWeNyVpL,
1036,"Kılıçdaroğlu, İnce'nin performansını değerlendirdi... https://t.co/QKTohZQrzr https://t.co/tmIF28crdt",
1037,Astronot kıyafeti giyip ''NASA'da çalışıyoruz'' diyerek dolandırdılar... https://t.co/KdxYrWKoba,
1038,Boşandığı eşinin aracını yaktı! Polisi arayıp kendini ihbar etti... https://t.co/At9PKNbpK3 https://t.co/5B2CHPwSUe,
1039,Muharrem İnce'den dikkat çeken açıklama: Akşener beni yardımcısı yaparsa olurum... https://t.co/zk1sotuPHN https://t.co/K1TXG7r5UA,
